以下、名無しにかわりましてVIPがお送りします。<><>2008/04/08(火) 19:27:43.92 ID:MkOyQ+dtO<> <a href="../test/read.cgi/news4vip/1207648625/16" target="_blank">&gt;&gt;16</a> <br> ありがとう！ <br> もう自重するよｗｗｗ <>
以下、名無しにかわりましてVIPがお送りします。<>sage<>2008/04/08(火) 19:30:08.84 ID:XtQwFMVsO<> 新潟の何処いくの？ <>
きゅんきゅん </b>◆29Ga.5X//k <b><><>2008/04/08(火) 19:31:49.49 ID:MkOyQ+dtO<> JKが次々降りていくさまを見つめるタニタ <br> http://imepita.jp/20080408/702450 <>
きゅんきゅん </b>◆29Ga.5X//k <b><><>2008/04/08(火) 19:32:10.82 ID:MkOyQ+dtO<> <a href="../test/read.cgi/news4vip/1207648625/18" target="_blank">&gt;&gt;18</a> <br> 今日は新潟駅目指してるよ <>
以下、名無しにかわりましてVIPがお送りします。<>sage<>2008/04/08(火) 19:33:43.77 ID:jP3HErdp0<> <a href="../test/read.cgi/news4vip/1207648625/19" target="_blank">&gt;&gt;19</a> <br> 何これｗｗｗｗｗｗｗｗｗｗｗ <>
以下、名無しにかわりましてVIPがお送りします。<><>2008/04/08(火) 19:34:03.88 ID:tuRqkLg9O<> 直江津は俺のホーム！ <br> 女子高生かわいかろう(笑) <>
以下、名無しにかわりましてVIPがお送りします。<><>2008/04/08(火) 19:35:28.09 ID:Xg5aGRFWO<> そうそう。 <br> 前スレにあったＪＫのスカートな、あれ、新潟じゃ普通だから。 <br>  <br>  <br>  <br> 高志なんかもっと短いぜ！ <br>  <br>  <br>  <br>  <br> タイトだけどなｗｗｗｗｗ <>
きゅんきゅん </b>◆29Ga.5X//k <b><><>2008/04/08(火) 19:36:08.27 ID:MkOyQ+dtO<> <a href="../test/read.cgi/news4vip/1207648625/21" target="_blank">&gt;&gt;21</a> <br> 安価で決まった旅のお供 <br> ちなみに俺の嫁 <>
以下、名無しにかわりましてVIPがお送りします。<><>2008/04/08(火) 19:36:32.95 ID:tuRqkLg9O<> 新潟、スカートみじかい？ <>
以下、名無しにかわりましてVIPがお送りします。<><>2008/04/08(火) 19:36:37.43 ID:hQvleOj6O<> <a href="../test/read.cgi/news4vip/1207648625/9" target="_blank">&gt;&gt;9</a> <br> 怖いじゃなくてキモイだけどなｗｗｗ <br> アイツらの嫉妬と嫉みがウザすぎるｗｗｗｗｗ <>
きゅんきゅん </b>◆29Ga.5X//k <b><><>2008/04/08(火) 19:36:39.51 ID:MkOyQ+dtO<> <a href="../test/read.cgi/news4vip/1207648625/22" target="_blank">&gt;&gt;22</a> <br> 地元だったのかｗ <br> 可愛い(笑) <>
きゅんきゅん </b>◆29Ga.5X//k <b><><>2008/04/08(火) 19:37:34.83 ID:MkOyQ+dtO<> <a href="../test/read.cgi/news4vip/1207648625/23" target="_blank">&gt;&gt;23</a> <br> あれが普通！？ <br> 新潟いいところだお(^ω^*) <>
以下、名無しにかわりましてVIPがお送りします。<><>2008/04/08(火) 19:38:08.87 ID:tuRqkLg9O<> 直江津は直江津高校が秀逸なんだぜっ！ <br> てか、電車で体重はかるなｗｗｗｗｗｗ <>
以下、名無しにかわりましてVIPがお送りします。<><>2008/04/08(火) 19:38:28.92 ID:Xg5aGRFWO<> <a href="../test/read.cgi/news4vip/1207648625/25" target="_blank">&gt;&gt;25</a> <br> 前スレにあった画像を見て「なんだ、普通じゃん」と俺は思った <>
以下、名無しにかわりましてVIPがお送りします。<><>2008/04/08(火) 19:38:56.31 ID:tuRqkLg9O<> <a href="../test/read.cgi/news4vip/1207648625/27" target="_blank">&gt;&gt;27</a> <br> 今は富山で営業してるけどなっ <>
きゅんきゅん </b>◆29Ga.5X//k <b><><>2008/04/08(火) 19:39:40.57 ID:MkOyQ+dtO<> <a href="../test/read.cgi/news4vip/1207648625/25" target="_blank">&gt;&gt;25</a> <br> 関西は結構長めだから余計に短く感じる <br> 神戸では膝下も流行ってたかな <>
以下、名無しにかわりましてVIPがお送りします。<><>2008/04/08(火) 19:40:24.72 ID:Xg5aGRFWO<> <a href="../test/read.cgi/news4vip/1207648625/28" target="_blank">&gt;&gt;28</a> <br> てかあれより長いスカートが普通というのが考えられん。性欲抜きで。 <br> 感覚麻痺ってる？ <>
きゅんきゅん </b>◆29Ga.5X//k <b><><>2008/04/08(火) 19:40:39.89 ID:MkOyQ+dtO<> <a href="../test/read.cgi/news4vip/1207648625/26" target="_blank">&gt;&gt;26</a> <br> まあルールがあるからなあ <br> 新潟VIPPERの避難所もよろしく <>
きゅんきゅん </b>◆29Ga.5X//k <b><><>2008/04/08(火) 19:41:17.05 ID:MkOyQ+dtO<> <a href="../test/read.cgi/news4vip/1207648625/29" target="_blank">&gt;&gt;29</a> <br> 制服可愛いの？ <br> 俺の嫁紹介しただけなんだが <>
以下、名無しにかわりましてVIPがお送りします。<><>2008/04/08(火) 19:41:53.42 ID:Xg5aGRFWO<> <a href="../test/read.cgi/news4vip/1207648625/32" target="_blank">&gt;&gt;32</a> <br> 膝……下……？ <br>  <br>  <br>  <br> 厨房ですら見掛けんよ、そんな制服のスカートｗｗｗｗｗ <>
以下、名無しにかわりましてVIPがお送りします。<>sage<>2008/04/08(火) 19:42:42.30 ID:0aWgyi5S0<> 前のスレで朱鷺メッセで試験受けたっつーもんだけど入社試験だよ。 <br> 某印刷会社の。 <br>  <br> 新潟市は丁度桜が満開になる直前でキレイだ。 <br>  <>
以下、名無しにかわりましてVIPがお送りします。<>sage<>2008/04/08(火) 19:43:06.68 ID:M1DFRf+q0<> タカヨシ？ｗ <>
以下、名無しにかわりましてVIPがお送りします。<><>2008/04/08(火) 19:43:28.36 ID:dsDe5NI00<> 第一 <>
以下、名無しにかわりましてVIPがお送りします。<>sage<>2008/04/08(火) 19:44:24.54 ID:b2vzDWpS0<> <a href="../test/read.cgi/news4vip/1207648625/32" target="_blank">&gt;&gt;32</a> <br> 神戸は　俺が高校時代（8年くらい前）はスゲー短かったんだけどなぁ。。。 <br> 今や激長だよな。。 <>
以下、名無しにかわりましてVIPがお送りします。<><>2008/04/08(火) 19:44:59.45 ID:tuRqkLg9O<> なんか神戸近辺だとひざ下丈も流行ってるってマスゴミが言ってたよ。 <br> お嬢様学校の影響らしい <>
以下、名無しにかわりましてVIPがお送りします。<><>2008/04/08(火) 19:50:36.34 ID:Xg5aGRFWO<> てか内野小の桜、めっさ綺麗だったわ <br> ……これで給料日前でなきゃ……orz <>
以下、名無しにかわりましてVIPがお送りします。<><>2008/04/08(火) 19:55:59.60 ID:r4RkLBAa0<> 長岡な俺がきましたよっと <br> 直江津乗り換えって時間かかっていかんよね <>
以下、名無しにかわりましてVIPがお送りします。<><>2008/04/08(火) 20:00:18.09 ID:yQxRokq9O<> おそばせながら<a href="../test/read.cgi/news4vip/1207648625/1" target="_blank">&gt;&gt;1</a>乙！ <br> スレの流れ速いなｗきゅんきゅん楽しめおっ( ^ω^) <>
以下、名無しにかわりましてVIPがお送りします。<><>2008/04/08(火) 20:04:13.34 ID:Xg5aGRFWO<> きゅんきゅんどうした!? <br> （携帯が）生きてるなら返事しろ！ <br>  <br>  <br>  <br> まさか、ﾀｼｰﾛの罪で鉄警のお世話に!? <>
以下、名無しにかわりましてVIPがお送りします。<>sage<>2008/04/08(火) 20:06:42.01 ID:b2vzDWpS0<> １　電池きれたか？ｗ <>
以下、名無しにかわりましてVIPがお送りします。<><>2008/04/08(火) 20:07:25.24 ID:rTMApVUwO<> 用事でいない間にスレ進んでてﾜﾛﾀｗ <br>  <br> スカート丈は自分もあれくらいが普通だと思ってたが本当に短いんだなｗｗｗｗｗ <br> あの長さは冬にジャージズボンを土偶履きすると丁度いいバランス丈だよ  <>
以下、名無しにかわりましてVIPがお送りします。<><>2008/04/08(火) 20:14:28.74 ID:Xg5aGRFWO<> 土偶履きというより、埴輪履きだろｗｗｗｗｗ <>
きゅんきゅん </b>◆29Ga.5X//k <b><><>2008/04/08(火) 20:16:57.16 ID:MkOyQ+dtO<> また寝てた…… <br> すまない <br>  <br> 起きたらJKいなくなってる <>
きゅんきゅん </b>◆29Ga.5X//k <b><><>2008/04/08(火) 20:18:26.07 ID:MkOyQ+dtO<> 長岡には20:35に到着 <br> 20:53に新潟へ向けて出発 <>
以下、名無しにかわりましてVIPがお送りします。<><>2008/04/08(火) 20:19:37.08 ID:0aWgyi5S0<> 古町には飲み屋とかあるよ <br> ホストがうろついてるけどなｗ <>
以下、名無しにかわりましてVIPがお送りします。<><>2008/04/08(火) 20:20:18.63 ID:rTMApVUwO<> <a href="../test/read.cgi/news4vip/1207648625/48" target="_blank">&gt;&gt;48</a> <br> すまん素で間違えたｗｗｗｗｗ <br> 埴輪だわｗｗｗｗｗ <>
きゅんきゅん </b>◆29Ga.5X//k <b><><>2008/04/08(火) 20:24:39.13 ID:MkOyQ+dtO<> <a href="../test/read.cgi/news4vip/1207648625/31" target="_blank">&gt;&gt;31</a> <br> お仕事お疲れ様！ <br> 今は富山か <>
きゅんきゅん </b>◆29Ga.5X//k <b><><>2008/04/08(火) 20:25:19.01 ID:MkOyQ+dtO<> <a href="../test/read.cgi/news4vip/1207648625/33" target="_blank">&gt;&gt;33</a> <br> あれ具見えちゃうじゃん… <>
きゅんきゅん </b>◆29Ga.5X//k <b><><>2008/04/08(火) 20:26:04.70 ID:MkOyQ+dtO<> <a href="../test/read.cgi/news4vip/1207648625/36" target="_blank">&gt;&gt;36</a> <br> なんだか流行ってるんだ <br> ファミリアの鞄と膝下スカートな <>
きゅんきゅん </b>◆29Ga.5X//k <b><><>2008/04/08(火) 20:26:51.42 ID:MkOyQ+dtO<> <a href="../test/read.cgi/news4vip/1207648625/37" target="_blank">&gt;&gt;37</a> <br> 乙！ <br>  <br> 桜楽しみに来たよ <br> 今は真っ暗だがorz <>
きゅんきゅん </b>◆29Ga.5X//k <b><><>2008/04/08(火) 20:27:13.11 ID:MkOyQ+dtO<> <a href="../test/read.cgi/news4vip/1207648625/38" target="_blank">&gt;&gt;38</a> <br> 会社の名前？ <>
以下、名無しにかわりましてVIPがお送りします。<><>2008/04/08(火) 20:27:36.81 ID:c5PigdC3O<> 長岡のやつおおいな <br> とのまちわかるやついんの？ <br> ハーレムとか <>
以下、名無しにかわりましてVIPがお送りします。<><>2008/04/08(火) 20:28:19.40 ID:Xg5aGRFWO<> <a href="../test/read.cgi/news4vip/1207648625/52" target="_blank">&gt;&gt;52</a> <br> まぁ、中には土偶もいるというコトでｗｗｗｗｗ <br> <a href="../test/read.cgi/news4vip/1207648625/54" target="_blank">&gt;&gt;54</a> <br> 結構ギリギリな奴も時折見掛ける。 <br> だから前スレのはごく普通ｗｗｗｗｗ <>
きゅんきゅん </b>◆29Ga.5X//k <b><><>2008/04/08(火) 20:31:14.05 ID:MkOyQ+dtO<> <a href="../test/read.cgi/news4vip/1207648625/39" target="_blank">&gt;&gt;39</a> <br> これも会社名かな <>
きゅんきゅん </b>◆29Ga.5X//k <b><><>2008/04/08(火) 20:31:36.83 ID:MkOyQ+dtO<> <a href="../test/read.cgi/news4vip/1207648625/40" target="_blank">&gt;&gt;40</a> <br> ね <br> 時代かなあ <>
きゅんきゅん </b>◆29Ga.5X//k <b><><>2008/04/08(火) 20:32:20.86 ID:MkOyQ+dtO<> <a href="../test/read.cgi/news4vip/1207648625/41" target="_blank">&gt;&gt;41</a> <br> テレビでもやってたよなｗ <br> JKだったら何でもいいけどｗｗｗ <>
以下、名無しにかわりましてVIPがお送りします。<><>2008/04/08(火) 20:32:26.94 ID:F5ozUHEI0<> 新潟県民の俺がきたけどなにか質問ある？ <>
きゅんきゅん </b>◆29Ga.5X//k <b><><>2008/04/08(火) 20:32:54.65 ID:MkOyQ+dtO<> <a href="../test/read.cgi/news4vip/1207648625/42" target="_blank">&gt;&gt;42</a> <br> ローカル桜？ <br> あと数日がんがれ <>
きゅんきゅん </b>◆29Ga.5X//k <b><><>2008/04/08(火) 20:33:36.59 ID:MkOyQ+dtO<> <a href="../test/read.cgi/news4vip/1207648625/43" target="_blank">&gt;&gt;43</a> <br> いらっしゃい。ありがと <br> 本当にね…時間を潰す駅考えなきゃな <>
以下、名無しにかわりましてVIPがお送りします。<><>2008/04/08(火) 20:34:03.80 ID:c5PigdC3O<> <a href="../test/read.cgi/news4vip/1207648625/50" target="_blank">&gt;&gt;50</a> <br> ８時５３分俺ものるからｗｗｗｗｗ <br> 俺見附で降りるよ <br> プロダクトのパーカーとBBキャップだからすぐわかる <>
きゅんきゅん </b>◆29Ga.5X//k <b><><>2008/04/08(火) 20:34:05.34 ID:MkOyQ+dtO<> <a href="../test/read.cgi/news4vip/1207648625/44" target="_blank">&gt;&gt;44</a> <br> ありがとうｗ <br> 楽しむおｗｗｗ <>
きゅんきゅん </b>◆29Ga.5X//k <b><><>2008/04/08(火) 20:34:37.30 ID:MkOyQ+dtO<> <a href="../test/read.cgi/news4vip/1207648625/45" target="_blank">&gt;&gt;45</a> <br> 申し訳ないorz <br> 無事向かってるよ <br>  <br> 長岡着いた！ <>
きゅんきゅん </b>◆29Ga.5X//k <b><><>2008/04/08(火) 20:34:57.30 ID:MkOyQ+dtO<> <a href="../test/read.cgi/news4vip/1207648625/46" target="_blank">&gt;&gt;46</a> <br> なんとか大丈夫ｗ <br> ありがとう <>
以下、名無しにかわりましてVIPがお送りします。<><>2008/04/08(火) 20:35:33.89 ID:Xg5aGRFWO<> <a href="../test/read.cgi/news4vip/1207648625/63" target="_blank">&gt;&gt;63</a> <br> 下着の色は何色？ <br> <a href="../test/read.cgi/news4vip/1207648625/64" target="_blank">&gt;&gt;64</a> <br> 地元じゃ、超メジャーだけどなｗｗｗｗｗ <>
以下、名無しにかわりましてVIPがお送りします。<><>2008/04/08(火) 20:35:55.70 ID:c5PigdC3O<> <a href="../test/read.cgi/news4vip/1207648625/67" target="_blank">&gt;&gt;67</a> <br> 長岡駅ならブンシンドウよってけもしくはレストラン越 <>
きゅんきゅん </b>◆29Ga.5X//k <b><><>2008/04/08(火) 20:37:03.48 ID:MkOyQ+dtO<> <a href="../test/read.cgi/news4vip/1207648625/66" target="_blank">&gt;&gt;66</a> <br> 把握したｗ <>
以下、名無しにかわりましてVIPがお送りします。<><>2008/04/08(火) 20:37:10.66 ID:F5ozUHEI0<> <a href="../test/read.cgi/news4vip/1207648625/70" target="_blank">&gt;&gt;70</a> <br> マジレスすると黄緑 <>
以下、名無しにかわりましてVIPがお送りします。<><>2008/04/08(火) 20:39:16.56 ID:MTWOAQnzO<> よぉﾉ せっかくだから東北いこうぜｯ！ <>
以下、名無しにかわりましてVIPがお送りします。<>sage<>2008/04/08(火) 20:39:16.70 ID:Xg5aGRFWO<> <a href="../test/read.cgi/news4vip/1207648625/73" target="_blank">&gt;&gt;73</a> <br> うｐ <>
きゅんきゅん </b>◆29Ga.5X//k <b><><>2008/04/08(火) 20:40:49.45 ID:MkOyQ+dtO<> 長岡綺麗だな <br> 待合室に避難した <br> http://imepita.jp/20080408/742970 <>
きゅんきゅん </b>◆29Ga.5X//k <b><><>2008/04/08(火) 20:41:48.64 ID:MkOyQ+dtO<> <a href="../test/read.cgi/news4vip/1207648625/47" target="_blank">&gt;&gt;47</a> <br> 中にはいてるのは萎えるｗ <>
きゅんきゅん </b>◆29Ga.5X//k <b><><>2008/04/08(火) 20:42:08.21 ID:MkOyQ+dtO<> <a href="../test/read.cgi/news4vip/1207648625/48" target="_blank">&gt;&gt;48</a> <br> 土偶は確かにちょっとひどいなｗ <>
きゅんきゅん </b>◆29Ga.5X//k <b><><>2008/04/08(火) 20:43:02.90 ID:MkOyQ+dtO<> <a href="../test/read.cgi/news4vip/1207648625/51" target="_blank">&gt;&gt;51</a> <br> 夜の街かｗ <>
きゅんきゅん </b>◆29Ga.5X//k <b><><>2008/04/08(火) 20:43:46.61 ID:MkOyQ+dtO<> <a href="../test/read.cgi/news4vip/1207648625/58" target="_blank">&gt;&gt;58</a> <br> 結構いるよな <br> ハーレム？ <>
以下、名無しにかわりましてVIPがお送りします。<><>2008/04/08(火) 20:44:18.56 ID:Xg5aGRFWO<> <a href="../test/read.cgi/news4vip/1207648625/77" target="_blank">&gt;&gt;77</a> <br> 冬の風物詩だっぜ <>
きゅんきゅん </b>◆29Ga.5X//k <b><><>2008/04/08(火) 20:44:20.37 ID:MkOyQ+dtO<> <a href="../test/read.cgi/news4vip/1207648625/59" target="_blank">&gt;&gt;59</a> <br> あれより短いの見てえｗ <br> タリーズ行かなきゃなｗｗｗ <>
きゅんきゅん </b>◆29Ga.5X//k <b><><>2008/04/08(火) 20:45:19.12 ID:MkOyQ+dtO<> <a href="../test/read.cgi/news4vip/1207648625/63" target="_blank">&gt;&gt;63</a> <br> いらっしゃい。ありがとう <br> 新潟JKのスカートの中見たいんだが <>
以下、名無しにかわりましてVIPがお送りします。<><>2008/04/08(火) 20:45:50.86 ID:FMOU02Wy0<> 何時に新潟着？ <>
きゅんきゅん </b>◆29Ga.5X//k <b><><>2008/04/08(火) 20:47:37.77 ID:MkOyQ+dtO<> <a href="../test/read.cgi/news4vip/1207648625/84" target="_blank">&gt;&gt;84</a> <br> 22:08かな？ <>
以下、名無しにかわりましてVIPがお送りします。<>sage<>2008/04/08(火) 20:48:17.87 ID:LaIGGq/U0<> 今長岡いるのか。 <br> 大手口降りて殿町へゴー！ｗ <>
以下、名無しにかわりましてVIPがお送りします。<><>2008/04/08(火) 20:48:43.14 ID:Xg5aGRFWO<> <a href="../test/read.cgi/news4vip/1207648625/83" target="_blank">&gt;&gt;83</a> <br> 人目を気にしなければ、階段が狙い目ｗｗｗｗｗ <>
きゅんきゅん </b>◆29Ga.5X//k <b><><>2008/04/08(火) 20:48:59.45 ID:MkOyQ+dtO<> <a href="../test/read.cgi/news4vip/1207648625/86" target="_blank">&gt;&gt;86</a> <br> 新潟行けなくなっちゃうｗｗｗ <>
以下、名無しにかわりましてVIPがお送りします。<><>2008/04/08(火) 20:50:04.75 ID:c5PigdC3O<> <a href="../test/read.cgi/news4vip/1207648625/80" target="_blank">&gt;&gt;80</a> <br> 黒人さんがやっとるＢ系ショップ <>
以下、名無しにかわりましてVIPがお送りします。<><>2008/04/08(火) 20:50:42.86 ID:c5PigdC3O<> <a href="../test/read.cgi/news4vip/1207648625/86" target="_blank">&gt;&gt;86</a> <br> よう同じ長岡民 <>
以下、名無しにかわりましてVIPがお送りします。<><>2008/04/08(火) 20:50:50.94 ID:+HAR8nZWO<> 高田の夜桜見ていけよ(ノﾟOﾟ)ノ <>
以下、名無しにかわりましてVIPがお送りします。<><>2008/04/08(火) 20:52:02.27 ID:c5PigdC3O<> <a href="../test/read.cgi/news4vip/1207648625/88" target="_blank">&gt;&gt;88</a> <br> きゅんきゅんは何故新潟へ？ <>
きゅんきゅん </b>◆29Ga.5X//k <b><><>2008/04/08(火) 20:52:11.00 ID:MkOyQ+dtO<> <a href="../test/read.cgi/news4vip/1207648625/66" target="_blank">&gt;&gt;66</a> <br> 今更だがBBキャップて何だろ… <br> 電車乗ったぜ <>
以下、名無しにかわりましてVIPがお送りします。<><>2008/04/08(火) 20:52:13.64 ID:Xg5aGRFWO<> <a href="../test/read.cgi/news4vip/1207648625/91" target="_blank">&gt;&gt;91</a> <br> あきらめろ……きゅんきゅんは既に長岡だ…… <>
きゅんきゅん </b>◆29Ga.5X//k <b><><>2008/04/08(火) 20:53:09.60 ID:MkOyQ+dtO<> <a href="../test/read.cgi/news4vip/1207648625/74" target="_blank">&gt;&gt;74</a> <br> 東北行くと関西からは1日じゃ帰れないんだよｗ <>
以下、名無しにかわりましてVIPがお送りします。<><>2008/04/08(火) 20:53:11.29 ID:MTWOAQnzO<> <a href="../test/read.cgi/news4vip/1207648625/93" target="_blank">&gt;&gt;93</a> <br> baseballだろjk <>
きゅんきゅん </b>◆29Ga.5X//k <b><><>2008/04/08(火) 20:53:41.97 ID:MkOyQ+dtO<> <a href="../test/read.cgi/news4vip/1207648625/91" target="_blank">&gt;&gt;91</a> <br> 見たかったな <>
以下、名無しにかわりましてVIPがお送りします。<>sage<>2008/04/08(火) 20:54:39.24 ID:jP3HErdp0<> <a href="../test/read.cgi/news4vip/1207648625/87" target="_blank">&gt;&gt;87</a> <br> まさに田代ｗｗｗｗ <>
きゅんきゅん </b>◆29Ga.5X//k <b><><>2008/04/08(火) 20:54:44.95 ID:MkOyQ+dtO<> <a href="../test/read.cgi/news4vip/1207648625/89" target="_blank">&gt;&gt;89</a> <br> ほう！ありがとう <br>  <br> <a href="../test/read.cgi/news4vip/1207648625/92" target="_blank">&gt;&gt;92</a> <br> 大好きな人に振られたから北へ行きたかったんだぜ <br> あと新潟は普通に良さそうだ <>
以下、名無しにかわりましてVIPがお送りします。<>sage<>2008/04/08(火) 20:55:27.36 ID:LaIGGq/U0<> 今更だが高バスのほうが電車で行くより安いんだぜ！ <>
きゅんきゅん </b>◆29Ga.5X//k <b><><>2008/04/08(火) 20:55:44.87 ID:MkOyQ+dtO<> <a href="../test/read.cgi/news4vip/1207648625/96" target="_blank">&gt;&gt;96</a> <br> ありがとｗ <br> 帽子の人あんまりいないよ <>
以下、名無しにかわりましてVIPがお送りします。<><>2008/04/08(火) 20:56:37.55 ID:FdCQCdydO<> 長岡から新潟って新津通るじゃねえかｗｗｗｗｗ <br> ポップコーンいるか？バニラ味ｗｗｗｗｗ <>
以下、名無しにかわりましてVIPがお送りします。<><>2008/04/08(火) 20:57:39.04 ID:ltCZuB2H0<> なんだ長岡着いてたのか <br> 駅から400mほどで私の巣に到着です <>
以下、名無しにかわりましてVIPがお送りします。<><>2008/04/08(火) 20:58:02.81 ID:c5PigdC3O<> <a href="../test/read.cgi/news4vip/1207648625/101" target="_blank">&gt;&gt;101</a> <br> スキンヘッドでデブだからすぐわかる……… <br>  <>
以下、名無しにかわりましてVIPがお送りします。<><>2008/04/08(火) 20:58:34.98 ID:Xg5aGRFWO<> <a href="../test/read.cgi/news4vip/1207648625/98" target="_blank">&gt;&gt;98</a> <br> スカートが短い＝対策は充分と考えた方が自然だ。 <br> だからこそリスクが伴う！ <br>  <br>  <br>  <br>  <br> 俺？ <br> 見る前に追い抜くか、あえて見ないように携帯からｖｉｐ。 <br> つまり俺はチキンなんだよ！ <br>  <br>  <br>  <br> 使うならカレーの具にしてね（はぁと） <>
以下、名無しにかわりましてVIPがお送りします。<><>2008/04/08(火) 20:58:45.72 ID:FdCQCdydO<> てかスカートの中なんか、見えそうなのに現役のとき４、５回しか見れなかったぞ <br> 好きな娘のとか絶対無理 <>
きゅんきゅん </b>◆29Ga.5X//k <b><><>2008/04/08(火) 20:58:52.14 ID:MkOyQ+dtO<> <a href="../test/read.cgi/news4vip/1207648625/104" target="_blank">&gt;&gt;104</a> <br> 帽子わからんｗｗｗ <br> 一番後ろに乗ってる <>
きゅんきゅん </b>◆29Ga.5X//k <b><><>2008/04/08(火) 20:59:54.28 ID:MkOyQ+dtO<> <a href="../test/read.cgi/news4vip/1207648625/100" target="_blank">&gt;&gt;100</a> <br> なんとｗ <br> 青春18きっぷだから文句は言えないが6月はバスでこよう <>
以下、名無しにかわりましてVIPがお送りします。<><>2008/04/08(火) 21:01:16.02 ID:Xg5aGRFWO<> <a href="../test/read.cgi/news4vip/1207648625/104" target="_blank">&gt;&gt;104</a>がここまで晒してるんだ！きゅんきゅんもヘルスメーターを窓際に置いておくんだ！ <br>  <br>  <br>  <br> たぶん左側だと思うが……どーなん？ <>
きゅんきゅん </b>◆29Ga.5X//k <b><><>2008/04/08(火) 21:01:16.49 ID:MkOyQ+dtO<> <a href="../test/read.cgi/news4vip/1207648625/102" target="_blank">&gt;&gt;102</a> <br> 通るねｗ <br> バニラ味とか食べたことねーよｗｗｗ <>
きゅんきゅん </b>◆29Ga.5X//k <b><><>2008/04/08(火) 21:03:09.20 ID:MkOyQ+dtO<> タニタ置いたがもう見附着くな… <>
以下、名無しにかわりましてVIPがお送りします。<><>2008/04/08(火) 21:03:10.20 ID:FMOU02Wy0<> 新潟着いたらなにするの？ <>
