おりをん</b> ◆k9QqUCYT3w<b><><>2009/08/08(土) 20:04:24.76 ID:2ec2VYAO<>お願いします。<>ちょっくらチャリで日本縦断してくる
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/08(土) 23:01:01.53 ID:FJO5Je2o<>明日もがんばれ～<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/08(土) 23:21:06.33 ID:e0JY3Z20<>ちょとお願い<br>vip島購入計画で<br>全国のvipperに募金を募るため<br>募金箱ちゃりの前かごにくっつけて走ってよ<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/09(日) 00:37:45.18 ID:7WFU1kAO<>おやすみなさい、明日も頑張って<br>そして日焼けが少しでも治ってればいいけど<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/09(日) 08:26:41.29 ID:BhZsEKQo<>おはよ～。<br><br>今日は何処まで進む予定ですか？がんばって下さい。<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/09(日) 09:18:20.48 ID:8ILbJRco<>まだ寝てるのかな？<br>VIPにスレたてたら教えてくれ～<br>勝手に検索すっから<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/09(日) 09:19:06.37 ID:x8.1T1Eo<>早く富山に来てね。<br>頑張れ<>
おりをん</b> ◆k9QqUCYT3w<b><><>2009/08/09(日) 10:11:06.02 ID:..C.MkAO<>おはようございます<br>今自転車屋さんで見てもらってるよ、ギア使えないとこがあるんだ<br>終わり次第出発するよ。そしたらvipにスレ立てるよー<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/09(日) 10:34:34.48 ID:8ILbJRco<>おｋ<br>メンテは定期的にやったほうがいいね<br>特に峠越え前とかね<br>がんばれ～<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/09(日) 11:02:44.10 ID:8ILbJRco<>VIPスレ<br>http://yutori7.2ch.net/test/read.cgi/news4vip/1249782232/<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/09(日) 16:46:51.35 ID:x8.1T1Eo<>あげ<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/09(日) 16:52:00.44 ID:SkxIQMM0<>俺札幌に住んでるんだけどもしよければシフトの調子見てやりたいんだけど、ダメかな？<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/09(日) 18:35:58.08 ID:nNEAazE0<>まだ規制中か…<br>テントに詳しいから予算に応じたアドバイス出来るのだが…<br><br>安いのなら、スポーツデポかアルペンで扱ってる<br>サウスフィールド･ツーリングドームテントがいい。<br>4,990円なのに2.5キロと軽く入手もしやすい。<br><br>それと、ホモでも無い限り一人一張りがいいｗｗ<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/09(日) 19:52:25.73 ID:BhZsEKQo<>&gt;&gt;27<br>それを言っちゃお終いだよ（[<font color="blue">たぬき</font>]風）ｗｗｗｗ<br><>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/09(日) 19:53:43.13 ID:BhZsEKQo<>え？変換された。のびたくんの相方の名前は規制されるらしい<br>四次元ポケット持ってる人の名前は書けない？<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/09(日) 20:37:28.70 ID:..C.MkAO<>[<font color="blue">たぬき</font>]<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/09(日) 20:54:07.56 ID:tymJSMAO<>&gt;&gt;26<br>ぜひ見てやってくれ <>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/09(日) 20:56:03.87 ID:tymJSMAO<>&gt;&gt;26<br>忙しいとは思うが、是非見てあげてくれ<>
26<>sage<>2009/08/09(日) 20:57:54.68 ID:rmU7yoAO<>&gt;&gt;31<br>10時にバイト終わるんだけど<br>それでも大丈夫かなあ?<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/09(日) 22:06:26.05 ID:BhZsEKQo<>どーだろ？おりをんが消えた＞＜<br>スレ落ちてしまったし。<br>&gt;&gt;33良かったら明日の朝も書き込みしてくれ頼む。手間かけてすまない。おりをんの変わりに謝罪させてくれ<>
おりをん</b> ◆k9QqUCYT3w<b><><>2009/08/09(日) 22:34:58.44 ID:..C.MkAO<>スレ落ちちゃったね・・・<br>今寝床確保したよ、カラオケBOX<br>やっとバッテリー満タンに充電できる！<>
おりをん</b> ◆k9QqUCYT3w<b><><>2009/08/09(日) 22:36:01.55 ID:..C.MkAO<>スレ落ちちゃったね・・・<br>今寝床確保したよ、カラオケBOX<br>やっとバッテリー満タンに充電できる！<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/09(日) 22:37:44.24 ID:BhZsEKQo<>おりをん来たこれ<br><br>&gt;&gt;33に返事してくれ。札幌在住でギヤ見てくれるみたいよ<>
26<><>2009/08/09(日) 22:38:42.19 ID:SkxIQMM0<>とりあえずバイト終わったんでいつでも動けるんだけどどうしよう？<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/09(日) 22:40:13.58 ID:BhZsEKQo<>&gt;&gt;26スマン<br>おりをんの返事を少し待ってくれ。。。無理ばかり言ってすまない＞＜<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/09(日) 22:48:12.85 ID:BhZsEKQo<>&gt;&gt;26<br>本当にすまないが23時まで待ってやってもらえないか？<br><br>多分寝る前に1度確認すると思うし、明日&gt;&gt;26時間があれば再度書き込みして頂けると助かります。<br><br>無理ばかり言って本当にすまない＞＜<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/09(日) 23:01:29.64 ID:BhZsEKQo<>&gt;&gt;26<br>すまないおりをんが気がつかなったようだ。<br><br>明日も時間が有れば書き込んでくれ。本当に何も出来なくてすまない。<>
26<><>2009/08/09(日) 23:09:10.95 ID:SkxIQMM0<>まあ、疲れてるだろうしね<br>明日また顔出してみておりをんがよければ見に行くわ<>
おりをん</b> ◆k9QqUCYT3w<b><><>2009/08/09(日) 23:57:55.61 ID:..C.MkAO<>うわぁぁぁぁ！！<br>バッテリーが全滅してて今充電したとこなんだ。&gt;&gt;26さん本当にごめん・・・<br>翌日は6時に駐輪場が開くのでその時間に行こうと思ってるんだ<br><>
26<><>2009/08/10(月) 05:31:38.81 ID:ml.YwEAO<>おりをんはもうおきてるのかな？<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/10(月) 05:51:09.09 ID:iC6buCso<>今日の札幌予想最高気温が東京より暑いのか・・<>
おりをん</b> ◆k9QqUCYT3w<b><><>2009/08/10(月) 06:04:59.15 ID:N75Sd2AO<>おはようございます<br>今チャリ置きばにむかってるよ<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/10(月) 06:10:33.37 ID:aOYOKASO<>おはおりをん<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/10(月) 06:22:47.25 ID:Dv9WygYo<>おはよう<br>今日もがんばれよ～<br>あと&gt;&gt;26に無事メンテしてもらえるといいな<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/10(月) 06:34:21.09 ID:La55I.DO<>どこの駐輪場か分からんと行けないんじゃね<>
26<><>2009/08/10(月) 06:34:52.17 ID:ml.YwEAO<>&gt;&gt;46<br>駅前には自転車置き場は何個かあるんだ<br>大体でいいから場所わかんないかな？<>
おりをん</b> ◆k9QqUCYT3w<b><><>2009/08/10(月) 06:44:42.62 ID:N75Sd2AO<>ごめんいま飯の調達にコンビニに着てるんだ<br>南口すぐにあるまねきねこに向かうよ！！<>
おりをん</b> ◆k9QqUCYT3w<b><><>2009/08/10(月) 07:00:22.21 ID:N75Sd2AO<>あと五分ほどでつきます！<>
26<>sage<>2009/08/10(月) 07:07:51.27 ID:ml.YwEAO<>まねきねこ到着<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/10(月) 07:08:15.60 ID:La55I.DO<>無事に会えるといいなぁ<>
おりをん</b> ◆k9QqUCYT3w<b><><>2009/08/10(月) 07:16:07.95 ID:N75Sd2AO<>今合流したよ！<br>めっちゃ本格派！<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/10(月) 07:17:25.51 ID:Dv9WygYo<>&gt;&gt;55<br>合体おめ！<br>よかったな！<>
おりをん</b> ◆k9QqUCYT3w<b><><>2009/08/10(月) 08:15:02.30 ID:N75Sd2AO<>http://imepita.jp/20090810/296260<br><br>&gt;&gt;26さんと写メ<br>テラ姿勢よすｗｗｗｗｗｗｗｗｗｗ<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/10(月) 08:28:36.98 ID:swL80jEo<>おりおん、おはよー。<br>早起きだな。<br><br>&gt;&gt;26すごいなｗｗｗｗｗｗ<br>やっぱりスネ毛は剃ってるの？<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/10(月) 08:55:07.02 ID:lKQUBsAO<>晴れてるんだ…<>
おりをん</b> ◆k9QqUCYT3w<b><><>2009/08/10(月) 08:56:18.78 ID:N75Sd2AO<>&gt;&gt;26さんちの前まできて見てもらってるよー<br><br><br>さっきの写メ間違ってお父さんに送っちゃったｗｗｗｗｗｗ<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/10(月) 08:58:45.05 ID:swL80jEo<>&gt;&gt;60<br>何やってんだｗｗｗｗｗｗｗｗ<br>もうそろそろ、息子がｖｉｐｐｅｒでした。ってスレがｖｉｐに立つんじゃね？<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/10(月) 09:03:10.39 ID:pPkkLv6o<>おっ&gt;&gt;26氏と合流できたのね。<br><br>良かった良かった。昨日はどうなることやらと思ったｗｗ<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/10(月) 09:44:02.02 ID:pPkkLv6o<>おりをんテントは購入したのかな？<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/10(月) 10:18:50.37 ID:s3c428Ao<>&gt;1<br>今日はvipに建てないの?<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/10(月) 11:02:09.44 ID:swL80jEo<>今日明日には北海道脱出？<>
おりをん</b> ◆k9QqUCYT3w<b><>sage<>2009/08/10(月) 11:07:33.61 ID:xXhGgfUo<>こんにちは。今&gt;&gt;26さんのパソコンからレスしてるよｗｗ<br>処女の自転車のブレーキがなんかとんでもない事になっていたらしくて<br>近所の自転車屋さんで新しいブレーキを買って、&gt;&gt;26さんに取り付けてもらっているところ<br>これから行くところは中山峠を230号線を通ることになるよ<br>それなりに準備も必要なので、今日は札幌でもう一泊して明日に備えようと思ってる<br>・・・ってことで！今日は進みませんｗｗ<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/10(月) 11:21:18.05 ID:BiDAOCQo<>賢明な判断です<br>それに、すすきの・・・いいね<>
おりをん</b> ◆k9QqUCYT3w<b><>sage<>2009/08/10(月) 11:26:16.76 ID:xXhGgfUo<>はいっ。今日はこれでフリーになったわけだけど・・・<br>vipにスレを立てた方が良いのかどうか、どうしましょ！<br>これから札幌を色々と回ってくるから、うｐしながら実況もできるけど。。<br>需要が無ければ今日はvipにはスレ立てないよー。さて！<>
おりをん</b> ◆k9QqUCYT3w<b><><>2009/08/10(月) 11:51:30.28 ID:N75Sd2AO<>需要無い、かな・・・？<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/10(月) 12:13:55.64 ID:j1L02YDO<>無い<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/10(月) 12:20:04.45 ID:aLkC6gAO<>楽しい写真うｐよろしくo(_ _*)o<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/10(月) 12:31:31.30 ID:swL80jEo<>ココでいいんじゃね？<br>落ちちゃったら見れなくなるし。<>
おりをん</b> ◆k9QqUCYT3w<b><><>2009/08/10(月) 12:46:00.36 ID:N75Sd2AO<>おk。じゃこっちで！<br>まったりモードでいきます<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/10(月) 13:18:26.58 ID:vQImqVwo<>おりをんのVIPポーズはいつも微妙w<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/10(月) 14:03:30.92 ID:swL80jEo<>俺、冬の時計台しか見た事無いから、夏の時計台見てみたい。<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/10(月) 15:01:34.30 ID:swL80jEo<>まだかな、まだかな～<>
おりをん</b> ◆k9QqUCYT3w<b><><>2009/08/10(月) 15:08:52.26 ID:N75Sd2AO<>処女のチャリメンテが色々とあって、今ビックカメラに来ております。<br>時計台後で写メるね<br>あと荷物無しでこいでるんだけど、かなり違うよ<>
おりをん</b> ◆k9QqUCYT3w<b><><>2009/08/10(月) 15:39:30.85 ID:N75Sd2AO<>札幌駅前で一枚。<br>http://imepita.jp/20090810/562150<br>札幌ォォ！！！！<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/10(月) 16:04:12.80 ID:swL80jEo<>何やってんだよｗｗｗｗｗｗ<br>楽しそうだな。<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/10(月) 16:06:27.53 ID:Dv9WygYo<>テラ不審者ｗｗｗｗｗｗ<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/10(月) 16:12:03.05 ID:vQImqVwo<>元気だなw<br>もうそのまま担いで行っちゃえよ<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/10(月) 16:28:17.86 ID:La55I.DO<>そのままテレビ中継に出ちゃえよｗｗ<>
おりをん</b> ◆k9QqUCYT3w<b><><>2009/08/10(月) 16:48:35.60 ID:N75Sd2AO<>http://imepita.jp/20090810/587900<br><br>時計台撮ったよー<br>何時でも観光客いるんだね<br><>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/10(月) 17:00:55.18 ID:BiDAOCQo<>がっかりしたって言わなくちゃダメじゃないの<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/10(月) 17:02:24.69 ID:LlF0JgEo<>ぎゅってしてる<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/10(月) 17:30:36.82 ID:swL80jEo<>&gt;&gt;83<br>…<br>やっぱり冬に見るもんだな…<br>ありが㌧。<br>今日はゆっくり休め。<br>ジンギスカンでも食いながら。<>
おりをん</b> ◆k9QqUCYT3w<b><><>2009/08/10(月) 19:09:34.35 ID:N75Sd2AO<>つ、つかれたー<br><br>今日はライダーハウスで泊まるよ。一泊700円だって<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/10(月) 19:46:16.11 ID:swL80jEo<>安いな。<br>ひと月泊まっても21000円か。<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/10(月) 19:49:31.72 ID:iC6buCso<>去年ｼｺｼｺ王子泊まったとこかな？<>
おりをん</b> ◆k9QqUCYT3w<b><><>2009/08/10(月) 20:20:16.23 ID:N75Sd2AO<>&gt;&gt;89<br>そだよー<br><br>ライダーハウスやめて近所の公園で野宿することにしたｗｗ<br>スタート前はできればビジネスホテル毎日で行きたいって言ってた処女が、自分から野宿を提案するまで逞しくなりました・・・<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/10(月) 20:26:35.99 ID:iC6buCso<>市内の公園で野宿かｗｗｗｗせめて豊平川の河川敷でやれｗｗ<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/10(月) 20:27:31.11 ID:iC6buCso<>朝ガキのラジオ体操始まるぞｗｗｗｗｗｗ<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/10(月) 20:54:06.42 ID:Dv9WygYo<>北海道って蚊いないの？<br>これから南下してくと野宿は蚊に悩まされそうだなｗｗｗｗ<>
26<>sage<>2009/08/10(月) 21:24:28.51 ID:xXhGgfUo<>今おりをん達と別れた<br>簡単なレポ書くけど飯だから少し待って<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/10(月) 22:01:03.46 ID:C1Y6iU.o<>26氏は二年前におかえしスレでチャリで運んだ人とみたが…<>
26<>sage<>2009/08/10(月) 22:01:17.12 ID:xXhGgfUo<>簡単に今日の流れ<br>おりをん達と合流。一応バイクを簡単に見てると処女のバイクがSTIレバーにVブレーキというかなりやばい組み合わせ<br>他にもクランク周辺から異音が。これはBBの増し締めで解決する<br>しかし、ブレーキはこれだと全然効かないのでカンチブレーキを求め放浪の旅へ。<br>ついでにkanonの聖地巡礼や初音ミクの会社など見て回る<br>その後、俺の家で整備しておりをんたちは銭湯に行ってアッー！！<>
26<>sage<>2009/08/10(月) 22:07:28.04 ID:xXhGgfUo<>&gt;&gt;95<br>なんでさ、そんな前のこと覚えてんの？ｗｗ<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/10(月) 22:08:27.56 ID:UhG.gL20<>乙！BBの増し締めまでとはご苦労サマ。<br>それで、新しいブレーキだったんだ…<br>アウター受けとかも必要になって大変そうだｗｗ<>
おりをん</b> ◆k9QqUCYT3w<b><><>2009/08/10(月) 22:23:22.22 ID:N75Sd2AO<>風呂あがりゃーした<br>26さん、明日は5時半でお願いします。早いですが・・・・・・<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/10(月) 22:34:08.07 ID:C1Y6iU.o<>&gt;&gt;97<br>&gt;&gt;57の写真みてピンときましたww<br>俺が自転車好きなんで記憶に残ってました！<br><br>今日からマグロさんって人が宗谷岬目指して北海道入りしてます。<br>もし札幌通ったら助けてやってください！<br>旅スレ避難所にいますからすぐにわかると思います。<>
26<>sage<>2009/08/10(月) 22:42:38.27 ID:xXhGgfUo<>&gt;&gt;100<br>なんだかもう札幌過ぎてるみたいよ<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/10(月) 22:44:33.03 ID:C1Y6iU.o<>&gt;&gt;101<br>ぬぉ！すんません！<br>確認不足でした。<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/11(火) 04:11:39.91 ID:bvgsWlwo<>どこかに本スレがあるの？<br>情報が少なくて現在位置と何処に向かってるのかがよく判らないんだけど<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/11(火) 05:21:06.07 ID:ejbJYW.o<>&gt;&gt;103<br>現在札幌市南区<br>とりあえず函館に向かうみたい<>
おりをん</b> ◆k9QqUCYT3w<b><><>2009/08/11(火) 06:08:10.11 ID:.mb1HUAO<>おはよう！<br>今日は峠を超えるよ！峠のふもとまできたらスレ建てます<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/11(火) 06:23:16.27 ID:rhtfMQ6o<>峠越え頑張れ！<br>VIP規制でかけないｗｗ<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/11(火) 06:30:08.72 ID:V6BMSfQo<>がんばれよ～<br>今日は暑くなりそうだ<>
おりをん</b> ◆k9QqUCYT3w<b><><>2009/08/11(火) 06:33:14.57 ID:.mb1HUAO<>今、スペアチューブのサイズが違う事に気づいたよ！<br><br><br><br><br><br><br><br><br><br><br>自転車屋仕事しろよorz<>
おりをん</b> ◆k9QqUCYT3w<b><><>2009/08/11(火) 06:39:48.73 ID:.mb1HUAO<>ちなみに今は真駒内公園のアイスアリーナ前で朝飯中<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/11(火) 07:38:05.40 ID:bvgsWlwo<>南区ってことは中山越えか。慎重かつハイペースで行かないとな<br>大きなトラブルがあったら喜茂別まで歩くことになるし<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/11(火) 07:50:06.98 ID:pdkfJMDO<>東京でコミケあるのってもうすぐだっけ？<br>毎年チャリで札幌からロードで東京まで行ってた奴いたけど今年はどうかな。<br>去年膝壊しちやったみたいだし<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/11(火) 08:50:06.28 ID:ZU.WySEo<>おりおん、おはよー。<br>札幌は今日は晴れか。<br>早く本州においで～。<>
おりをん</b> ◆k9QqUCYT3w<b><><>2009/08/11(火) 08:59:51.28 ID:.mb1HUAO<>もうちょいで峠～<br><br>http://imepita.jp/20090811/320820<br>関所なんだって。<br><br>http://imepita.jp/20090811/322110<br>支笏なんとかこーとか。<br><br>http://imepita.jp/20090811/322110<br>今足湯でひとやすみ・・・<br><br>峠着いたらスレ立てるね<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/11(火) 09:06:13.15 ID:eGVO1lMo<>おりをん<br>おはよー。<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/11(火) 09:11:51.31 ID:iPNmgEDO<>&gt;&gt;113<br>支笏湖が足湯になってるｗｗｗｗｗｗ<>
おりをん</b> ◆k9QqUCYT3w<b><><>2009/08/11(火) 09:33:13.66 ID:.mb1HUAO<>スレ立てたよ！<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/11(火) 09:41:20.27 ID:V6BMSfQo<>vip<br>http://yutori7.2ch.net/test/read.cgi/news4vip/1249950610/<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/11(火) 11:53:55.11 ID:eGVO1lMo<>http://maps.google.com/maps/ms?ie=UTF8&hl=ja&oe=UTF8&msa=0&msid=101114779862454136089.000470d391cd215195c20<br><br><>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/11(火) 11:54:47.42 ID:eGVO1lMo<>2日目まで纏めときました。<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/11(火) 12:26:30.10 ID:ZU.WySEo<>すごいなｗｗｗｗｗｗ<br>分かりやすくて｡ﾟ+.(・∀・)ﾟ+.ﾟｲｲ!!<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/11(火) 13:41:16.17 ID:eGVO1lMo<>http://maps.google.com/maps/ms?f=q&source=s_q&hl=ja&geocode=&vps=1&jsv=170f&ie=UTF8&oe=UTF8&msa=0&msid=101114779862454136089.000470d391cd215195c20<br><br>8月11日13時40分までの最新版<br><br><>
26<>sage<>2009/08/11(火) 14:33:04.51 ID:ejbJYW.o<>ただいま中山峠山頂にておりをんたちと別れて帰宅<br>一応初めての峠超えということでついていきましたｗｗ<br>大したことしてやれなかったけど無事にゴールしますように<br>以下名無しに戻ります<br><br>ID:eGVO1lMoさんＧＪ！！<br><br>&gt;&gt;111<br>なんか今年は行かないって本人が言ってたよ<br><>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/11(火) 14:35:16.50 ID:eGVO1lMo<>&gt;&gt;26<br>メンテナンス乙かれです。<br><br>マップに修正点＆細く情報あれば書き込みお願いします。<br><br><br>こんな地図に・・・GJありです＞＜<>
