以下、名無しにかわりましてVIPがお送りします<>sage<>2009/02/24(火) 23:09:32.21 ID:c3SRi2DD0<> このスレは、おかずのり ◆M1T5uxDOMwがVIPでｋｓｋされた結果購入した  <br> 713本のうまい棒を全国のVIPPERに配るために全国行脚するスレです。  <br>  <br> おかずのり◆M1T5uxDOMwのスペック  <br> 身長　174cm  <br> 年齢　23～26歳  <br> 車種　日産ラシーン  <br> 職業　おいおい、Vipに職業？愚問だな。  <br>  <br> ルール  <br> 車で移動する  <br> 移動するときは安価をして決める（再安価でも泣かない！  <br> 移動候補はおかずのりが指定した県のみ(基本的には隣県＋おかずのり指定)（New！！  <br> 安価をとったらその県の人がエントリーしてうまい棒をうけとる  <br> 渡すうまい棒は1人一本  <br> うまい棒を受け取った人はおかずのりが用意する紙に一言書く  <br> 福島は最後  <br> オナニー禁止(おかずのりのみ)  <br> おかずのりの資金がつきるまで旅を続け資金が持たなくなったら誰かに託す  <br> お金・年齢に関する話題は禁止（ただし，必要な出費に関しては例外）  <br> ルート、場所、日時等のkwskは避難所で！  <br>  <br> まとめwiki  <br> http://www19.atwiki.jp/47umatabi/  <br> 避難所(パー速)  <br> http://ex14.vip2ch.com/test/read.cgi/part4vip/1234458064/  <br> いいか避難所とvip使い分けろよ  <br>  <br> ★2月5日～16日に受取りの人はNO照合作業に協力して下さい★  <br> http://www19.atwiki.jp/47umatabi/pages/77.html  <>おかずのりがうまい棒届けるみたいやで～京都・三重編～
以下、名無しにかわりましてVIPがお送りします<>sage<>2009/02/24(火) 23:11:36.34 ID:c3SRi2DD0<> エントリー用テンプレ  <br> ※重要※『18歳未満または高校生以下の方は、夜21時～朝6時の間の受け取りはご遠慮ください』  <br> ※重要※『18歳未満または高校生以下の方は、夜21時～朝6時の間の受け取りはご遠慮ください』  <br> 【住んでる地域】  <br> 【受取りたい場所】（お店なら店名、駅なら北口、南口などできるだけ詳しく）  <br> 【OKな時間】（○○時～○○時のように具体的に、日によって違う場合はそれも）  <br> ●待ち合わせ場所は可能なら無料駐車場のある場所、駐車スペースが確保できる場所で。  <br> ●携帯のナビで行くから出来るだけ詳細に！  <br> ●日付指定より時間指定のほうがごうりゅーしやすい。  <br>  <br> エントリー方法は上のテンプレを避難所  <br> 【うまい棒】おかずのりの一世一代がんばり物語5  <br> http://ex14.vip2ch.com/test/read.cgi/part4vip/1234458064/  <br> にコテ酉をつけた上で投下して。  <br> テンプレと避難所の1－7あたり必読しる。ここと避難所のチッェク欠かすなよ。  <br> お届け近くなったら確認の為、呼出しがあるかもしれん。反応無かったらスルーされてもしらんよ。  <br>  <br> ●テンプレを避難所に投下する際、コテ酉をつけてカキコ願います（ID変わると誰だかわからないため）  <br> ●コテ酉には「＠地名」を入れることを推奨します。  <br> ●また，念のため酉をつけたら検索にかけてみましょう。  <br> ●アルファベットのみ，数字のみ，ひらがなのみなどの酉はバレやすいので  <br> 　混合させて使用することを推奨します。  <br> ●受け取りが遠い人は、その後コテ酉をはずしてください。  <br>  <br> ○○○＠地名#×××××  <br> ↑　↑　↑　↑　↑  <br> 　コテ　　地名　トリップ  <br> ※重要※ # は小文字です  <br>  <br> 例　テスト＠福島#test → テスト＠福島 ◆.CzKQna1OU <>
以下、名無しにかわりましてVIPがお送りします<><>2009/02/24(火) 23:22:38.61 ID:OHce6BS60<> <a href="../test/read.cgi/news4vip/1235484572/1" target="_blank">&gt;&gt;1</a>乙 <br>  <br> 1000 名前：以下、名無しにかわりましてVIPがお送りします[] 投稿日：2009/02/24(火) 23:20:18.55 ID:k2QCrYdw0 <br> 1000ならミエと遊んでぇ～ <>
以下、名無しにかわりましてVIPがお送りします<><>2009/02/24(火) 23:22:43.37 ID:qt5teANoO<> 京都駅とか通るなら欲しい！ <>
以下、名無しにかわりましてVIPがお送りします<><>2009/02/24(火) 23:23:24.15 ID:jhDLTytr0<> あ・れ・愛知は通った？ <br>  <>
以下、名無しにかわりましてVIPがお送りします<><>2009/02/24(火) 23:23:53.76 ID:R3gU2X9mO<> <a href="../test/read.cgi/news4vip/1235484572/1" target="_blank">&gt;&gt;1</a> <br> 乙っす！ <br> 前スレ<a href="../test/read.cgi/news4vip/1235484572/1000" target="_blank">&gt;&gt;1000</a>ミエと遊んで？ 意味わからんｗｗｗ <>
以下、名無しにかわりましてVIPがお送りします<>sage<>2009/02/24(火) 23:24:29.27 ID:c3SRi2DD0<> <a href="../test/read.cgi/news4vip/1235484572/14" target="_blank">&gt;&gt;14</a> <br> エントリーするんだ <br>  <br> <a href="../test/read.cgi/news4vip/1235484572/15" target="_blank">&gt;&gt;15</a> <br> まだ <>
おかずのり </b>◆M1T5uxDOMw <b><><>2009/02/24(火) 23:25:07.14 ID:hOtjSLeVO<> ぁ　ゃ　ι　ぃ <br>  <br> http://imepita.jp/20090224/840990 <br>  <>
以下、名無しにかわりましてVIPがお送りします<><>2009/02/24(火) 23:25:51.04 ID:v13lqIcd0<> <a href="../test/read.cgi/news4vip/1235484572/18" target="_blank">&gt;&gt;18</a> <br> パｗｗイｗｗナｗｗッｗｗプｗｗルｗｗ <>
以下、名無しにかわりましてVIPがお送りします<><>2009/02/24(火) 23:26:07.94 ID:hI2V87LRO<> <a href="../test/read.cgi/news4vip/1235484572/14" target="_blank">&gt;&gt;14</a> <br> 避難所にエントリーすると届くよ!! <br>  <br> 駅ではなくても､自分の都合が良い所を指定出来ますヨ <>
以下、名無しにかわりましてVIPがお送りします<><>2009/02/24(火) 23:26:54.17 ID:R3gU2X9mO<> <a href="../test/read.cgi/news4vip/1235484572/18" target="_blank">&gt;&gt;18</a> <br> 合流おめ！ <br>  <br> 怪しいｗｗｗｗｗ <>
以下、名無しにかわりましてVIPがお送りします<><>2009/02/24(火) 23:27:17.28 ID:9bsGje37O<> <a href="../test/read.cgi/news4vip/1235484572/18" target="_blank">&gt;&gt;18</a> <br> そんなネタだったんだwwwww <>
以下、名無しにかわりましてVIPがお送りします<><>2009/02/24(火) 23:27:18.78 ID:V7kFDwCjO<> ほんとにやりやがったｗｗｗｗｗｗ <>
以下、名無しにかわりましてVIPがお送りします<><>2009/02/24(火) 23:28:06.31 ID:hI2V87LRO<> <a href="../test/read.cgi/news4vip/1235484572/18" target="_blank">&gt;&gt;18</a> <br> まんまだな!! ﾜﾛﾀ <>
以下、名無しにかわりましてVIPがお送りします<><>2009/02/24(火) 23:28:18.94 ID:OHce6BS60<> <a href="../test/read.cgi/news4vip/1235484572/18" target="_blank">&gt;&gt;18</a> <br> 東京プリン思い出したｗｗｗｗ <>
以下、名無しにかわりましてVIPがお送りします<><>2009/02/24(火) 23:28:20.31 ID:3ABSIKoMO<> 久しぶりに来たらどこか分からない <br>  <br> <a href="../test/read.cgi/news4vip/1235484572/18" target="_blank">&gt;&gt;18</a> <br> ｗｗｗｗｗｗｗｗｗｗ <>
以下、名無しにかわりましてVIPがお送りします<><>2009/02/24(火) 23:29:00.70 ID:kvc0kTK4O<> どこから持ってきたｗｗｗ仕事中じゃないんか？ｗｗｗ <br>  <br> あ、1おつー <>
以下、名無しにかわりましてVIPがお送りします<><>2009/02/24(火) 23:29:32.20 ID:k2QCrYdw0<> <a href="../test/read.cgi/news4vip/1235484572/16" target="_blank">&gt;&gt;16</a> <br> 三重の黒歴史だよ <>
以下、名無しにかわりましてVIPがお送りします<><>2009/02/24(火) 23:32:04.09 ID:hI2V87LRO<> <a href="../test/read.cgi/news4vip/1235484572/26" target="_blank">&gt;&gt;26</a> <br> オバマ <br>  <br> 明日は京都で舞子に､いや､迷子になる模様!! <>
以下、名無しにかわりましてVIPがお送りします<><>2009/02/24(火) 23:33:11.78 ID:V7kFDwCjO<> <a href="../test/read.cgi/news4vip/1235484572/29" target="_blank">&gt;&gt;29</a> <br> おかずさん舞妓体験ですね <>
以下、名無しにかわりましてVIPがお送りします<>sage<>2009/02/24(火) 23:34:58.69 ID:HoADGueo0<> <a href="../test/read.cgi/news4vip/1235484572/18" target="_blank">&gt;&gt;18</a> <br> ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ <>
以下、名無しにかわりましてVIPがお送りします<><>2009/02/24(火) 23:35:42.71 ID:OHce6BS60<> ｶｯｶｯｶｯ｡ <br> ひかえろ～｡ <br> 　i~~~~~i <br> 　|　ｳﾏｲ| <br> 　| 　棒| <br> 　| (ﾟДﾟ) <br> 　|(ﾉ　 |つ日 <br> 　| 　　| <br> 　|＿_＿| <br> 　 ∪"∪ <>
おかずのり </b>◆M1T5uxDOMw <b><><>2009/02/24(火) 23:36:33.21 ID:hOtjSLeVO<> かいさんしたｗｗｗｗ <br> ネタのために生きてるｗｗｗｗ <br> ちなみにあの被り物1万円なり <>
以下、名無しにかわりましてVIPがお送りします<><>2009/02/24(火) 23:37:45.70 ID:k2QCrYdw0<> 今更だが「おかずのりがうまい棒届けんねんて」が自然だと思った。 <br> 標準語&rarr;方言変換ってなかなか思いつかないのはなぜだろう。 <>
以下、名無しにかわりましてVIPがお送りします<>sage<>2009/02/24(火) 23:37:58.31 ID:HoADGueo0<> <a href="../test/read.cgi/news4vip/1235484572/33" target="_blank">&gt;&gt;33</a> <br> おまいもネタだけで旅してるじゃないかｗｗｗ <>
以下、名無しにかわりましてVIPがお送りします<><>2009/02/24(火) 23:38:19.22 ID:kvc0kTK4O<> <a href="../test/read.cgi/news4vip/1235484572/33" target="_blank">&gt;&gt;33</a> <br> え… <br> わざわざ購入…って…ことか？ <>
以下、名無しにかわりましてVIPがお送りします<><>2009/02/24(火) 23:38:50.22 ID:3ABSIKoMO<> <a href="../test/read.cgi/news4vip/1235484572/33" target="_blank">&gt;&gt;33</a> <br> パイナップルいｗｗｗｗｗちｗｗｗｗｗまｗｗｗんｗｗｗｗｗえｗｗｗん <br>  <br>  <br> おかずさん、久しぶり！ <>
以下、名無しにかわりましてVIPがお送りします<><>2009/02/24(火) 23:39:47.62 ID:hI2V87LRO<> <a href="../test/read.cgi/news4vip/1235484572/33" target="_blank">&gt;&gt;33</a> <br> 1まんか… ナゼぱいなぽー何だろか? <>
以下、名無しにかわりましてVIPがお送りします<><>2009/02/24(火) 23:40:16.38 ID:OHce6BS60<> <a href="../test/read.cgi/news4vip/1235484572/33" target="_blank">&gt;&gt;33</a> <br> 1万円あればうまい棒1000本も買えるのにな <>
おかずのり </b>◆M1T5uxDOMw <b><><>2009/02/24(火) 23:40:34.04 ID:hOtjSLeVO<> <a href="../test/read.cgi/news4vip/1235484572/37" target="_blank">&gt;&gt;37</a> <br> 久しぶり！！ってお前だれだよｗｗｗｗちなみに今は福井県小浜市で配布、明日は京都だ。 <>
以下、名無しにかわりましてVIPがお送りします<><>2009/02/24(火) 23:40:44.80 ID:V7kFDwCjO<> <a href="../test/read.cgi/news4vip/1235484572/33" target="_blank">&gt;&gt;33</a> mjd!? <>
以下、名無しにかわりましてVIPがお送りします<><>2009/02/24(火) 23:40:53.96 ID:k2QCrYdw0<> <a href="../test/read.cgi/news4vip/1235484572/33" target="_blank">&gt;&gt;33</a> <br> たけぇｗｗｗｗｗｗ <>
以下、名無しにかわりましてVIPがお送りします<><>2009/02/24(火) 23:40:56.19 ID:ub3rHTFrP<> 　(*｀･ω･) <br> 　//＼￣c□ ＼ <br> -(/※ ＼＿＿＿＼ <br> ＼＼ ※ ※ ※ ※ヽ <br> 　＼`ー―――――ヽ <br> 　　￣￣￣￣￣￣￣ <br>  <>
以下、名無しにかわりましてVIPがお送りします<>sage<>2009/02/24(火) 23:41:00.73 ID:P3ZqL02w0<> 段ボール製じゃなかったのかwww <>
以下、名無しにかわりましてVIPがお送りします<><>2009/02/24(火) 23:42:05.40 ID:cdi+E2Be0<> 1回のネタのために1万すげえｗｗｗｗｗｗｗｗｗｗｗ <>
以下、名無しにかわりましてVIPがお送りします<><>2009/02/24(火) 23:42:42.07 ID:hI2V87LRO<> <a href="../test/read.cgi/news4vip/1235484572/43" target="_blank">&gt;&gt;43</a> <br> ぉ! 取ってが付いた!! 飲み物が変わったな？ <>
おかずのり </b>◆M1T5uxDOMw <b><><>2009/02/24(火) 23:43:08.31 ID:hOtjSLeVO<> なんかｗｗｗｗ有名な職人(？)に頼んだらしいｗｗｗｗ <br> トレードマークだｗｗｗｗ <br> 街であいつを見たら笑ってくれｗｗｗｗ <>
以下、名無しにかわりましてVIPがお送りします<><>2009/02/24(火) 23:43:43.11 ID:OHce6BS60<> <a href="../test/read.cgi/news4vip/1235484572/43" target="_blank">&gt;&gt;43</a> <br> 入れてくれー <br>  <br> つ下町のナポレオン いいちこ <>
以下、名無しにかわりましてVIPがお送りします<><>2009/02/24(火) 23:44:10.03 ID:v13lqIcd0<> <a href="../test/read.cgi/news4vip/1235484572/43" target="_blank">&gt;&gt;43</a> <br> いいちこか？ <>
以下、名無しにかわりましてVIPがお送りします<><>2009/02/24(火) 23:45:55.24 ID:9bsGje37O<> <a href="../test/read.cgi/news4vip/1235484572/47" target="_blank">&gt;&gt;47</a> <br> おかずのりを被ったジェイソンじゃないから、 <br> さすがに街中は歩かないだろw <>
以下、名無しにかわりましてVIPがお送りします<><>2009/02/24(火) 23:47:06.81 ID:ub3rHTFrP<> <a href="../test/read.cgi/news4vip/1235484572/46" target="_blank">&gt;&gt;46</a> <br> 二階堂 <br>  <br> <a href="../test/read.cgi/news4vip/1235484572/48" target="_blank">&gt;&gt;48</a> <br> 　(´･ω･) (´Д`) <br> 　/＼c□￣￣c□ ＼ <br> ／/※＼＿＿＿ ＿＿＼  <br> ＼＼※ ※ ※ ※ ※ ※ヽ  <br> 　＼`￣￣￣￣￣￣￣￣￣ ヽ  <br> 　　`￣￣￣￣￣￣￣￣￣￣ <br>  <>
以下、名無しにかわりましてVIPがお送りします<><>2009/02/24(火) 23:47:24.51 ID:hI2V87LRO<> <a href="../test/read.cgi/news4vip/1235484572/47" target="_blank">&gt;&gt;47</a> <br> 職人って!? <br>  <br> 言われ無くても､ソンナの見たら笑うわい!! <>
にゅーよーく＠京都 </b>◆C2CVaMpyEc <b><><>2009/02/24(火) 23:49:27.21 ID:RXUpblXnO<> 明日か明後日行きます <br>  <br>  <br> 一応酉てすと <>
以下、名無しにかわりましてVIPがお送りします<><>2009/02/24(火) 23:50:43.80 ID:9bsGje37O<> <a href="../test/read.cgi/news4vip/1235484572/53" target="_blank">&gt;&gt;53</a> <br> いっちゃって下さい！ <>
以下、名無しにかわりましてVIPがお送りします<><>2009/02/24(火) 23:51:02.21 ID:hI2V87LRO<> <a href="../test/read.cgi/news4vip/1235484572/51" target="_blank">&gt;&gt;51</a> <br> 中野さん 冷やからお湯割りか... <br>  <br> ピッチ速いみたいだから､セーブしないと酔いつぶれるぜ!! <>
以下、名無しにかわりましてVIPがお送りします<><>2009/02/24(火) 23:51:40.29 ID:OHce6BS60<> <a href="../test/read.cgi/news4vip/1235484572/51" target="_blank">&gt;&gt;51</a> <br> ありがとー <>
以下、名無しにかわりましてVIPがお送りします<><>2009/02/24(火) 23:53:13.56 ID:kvc0kTK4O<> <a href="../test/read.cgi/news4vip/1235484572/47" target="_blank">&gt;&gt;47</a> <br> 職人…？小浜のイメージがどんどん謎になってきた… <br> 大統領選勝手に応援する会とか… <br>  <br> 道でパイナップル被った人見ても笑う前に目逸らしますｗｗｗ <br> ただのキティですｗｗｗ <>
以下、名無しにかわりましてVIPがお送りします<><>2009/02/24(火) 23:53:35.46 ID:jhDLTytr0<> 亀った <br> <a href="../test/read.cgi/news4vip/1235484572/17" target="_blank">&gt;&gt;17</a> <br> まだってことは来る可能性はあるんだな。 <br> wktk <br>  <>
おかずのり </b>◆M1T5uxDOMw <b><><>2009/02/24(火) 23:53:51.82 ID:hOtjSLeVO<> <a href="../test/read.cgi/news4vip/1235484572/52" target="_blank">&gt;&gt;52</a> <br> そういう職人がいるらしいｗｗｗｗ <br> さて移動するか…どこまで移動するかな… <>
以下、名無しにかわりましてVIPがお送りします<><>2009/02/24(火) 23:58:44.19 ID:9bsGje37O<> <a href="../test/read.cgi/news4vip/1235484572/59" target="_blank">&gt;&gt;59</a> <br> 福知山まで行ってしまうか？ <br> ひょっとしたら、明日の朝でも可能かもしれないし <>
以下、名無しにかわりましてVIPがお送りします<><>2009/02/24(火) 23:58:56.90 ID:hI2V87LRO<> <a href="../test/read.cgi/news4vip/1235484572/59" target="_blank">&gt;&gt;59</a> <br> 今夜こそ特定される気がする!! <br> 何かする気だぞ～ キット!! <>
以下、名無しにかわりましてVIPがお送りします<><>2009/02/24(火) 23:59:49.83 ID:CZpJkQah0<> <a href="../test/read.cgi/news4vip/1235484572/51" target="_blank">&gt;&gt;51</a> <br> 今日もいーれーてー <br>  <br> つアスパラドリンク <>
以下、名無しにかわりましてVIPがお送りします<><>2009/02/25(水) 00:00:48.48 ID:EG+z6t560<> <a href="../test/read.cgi/news4vip/1235484572/59" target="_blank">&gt;&gt;59</a> <br> 舞鶴か宮津あたりがいいんじゃね？ <>
以下、名無しにかわりましてVIPがお送りします<>sage<>2009/02/25(水) 00:00:49.77 ID:l5ZpzqKZ0<> <a href="../test/read.cgi/news4vip/1235484572/59" target="_blank">&gt;&gt;59</a> <br> 小浜からだとすぐに山道になるから <br> 明けてから移動したほうがいいと思う <>
以下、名無しにかわりましてVIPがお送りします<><>2009/02/25(水) 00:03:34.11 ID:RMslx8GmP<> <a href="../test/read.cgi/news4vip/1235484572/62" target="_blank">&gt;&gt;62</a> <br>  <br> 　(´･ω･) (´Д`)  <br> 　/＼c□￣￣c□ ＼(^ー^)  <br> ／/※＼＿＿＿ □っ＼　）  <br> ＼＼※ ※ ※ ※ ※ ※ヽ  <br> 　＼`￣￣￣￣￣￣￣￣￣ヽ  <br> 　　`￣￣￣￣￣￣￣￣￣￣ﾞ  <br>  <>
　　　　　　　　　　　　　　　　　　　　　　<><>2009/02/25(水) 00:05:43.46 ID:w8Os4d+b0<> ( ﾟдﾟ)&hellip; <>
以下、名無しにかわりましてVIPがお送りします<>sage<>2009/02/25(水) 00:06:09.22 ID:6HEKz/5V0<> もう…京都の次安価が終わってたなんて…orz <>
以下、名無しにかわりましてVIPがお送りします<>sage<>2009/02/25(水) 00:06:14.25 ID:sII6w9hqO<> 俺も炬燵にいれてー <>
以下、名無しにかわりましてVIPがお送りします<><>2009/02/25(水) 00:07:10.47 ID:1J6KuIH8O<> 京都行きてぇ <>
