77<>以下名無しにかわってVIPがお送りします<>sage<>2006/06/06(火) 03:35:20<>　　　　 千浄智日松大黒猪葭堀醒油小西釜新衣室両烏車東間高堺柳冨麩御寺<br>　　　　 本福恵暮屋宮門熊屋川.ヶ.小川洞座町棚町替丸屋洞之倉町馬小屋幸町<br>　　　　 通寺光通町通通通町通井路通院通通通通町通町院町通通場路町町通<br>丸田町╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋<br>竹屋町╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋<br>夷川通╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋<br>二条通╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋<br>押小路╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋<br>御池通╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋<br>姉小路╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋<br>三条通╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋<br>六角通╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋<br>蛸薬師╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋<br>錦小路╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋<br>四条通╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋<br>綾小路╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋<br>仏小路╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋<br>高辻通╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋<br>松原通╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋<br>万寿寺╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋<br>五条通╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋<br>雪駄屋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋<br>六条通╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋<br>塩小路╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋<br>七条通╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋<br>八条通╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋<br>九条通╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋<br>十条通╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋╋<><>aUescZu2
78<>以下名無しにかわってVIPがお送りします<>sage<>2006/06/06(火) 03:37:44<>正直自分でもmilkyかと思った。今は反省している。<br><br>京の通り名の歌をそのまま地図にしただけだが<br>良かったら改変して使ってくれｗｗｗｗ<><>aUescZu2
79<>以下名無しにかわってVIPがお送りします<><>2006/06/06(火) 03:38:23<>ﾅﾆｺﾚｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ<><>mFvRTCco
80<>以下名無しにかわってVIPがお送りします<><>2006/06/06(火) 03:59:02<><a href="/bbs/read.cgi/computer/30117/1149074684/77" target="_blank">&gt;&gt;77</a><br>milky乙ｗｗｗｗｗｗｗｗｗ<br>地図ありがとうｗｗ脱毛したｗｗｗ<br><br>なかなか壮大な事を考えてしまったのでここでスレを建てる事にしたお。<br>以下、平安京双六の話題は↓でおながいします。<br>http://jbbs.livedoor.jp/bbs/read.cgi/computer/30117/1149533597/<><>gCn4hN8U
81<>以下名無しにかわってVIPがお送りします<><>2006/06/06(火) 07:19:57<><a href="/bbs/read.cgi/computer/30117/1149074684/56" target="_blank">&gt;&gt;56</a><br>ラーメン日本一のど根性ラーメン＆餃子も忘れるなよｗ<br>久留味はおいらチケットまとめ買いして毎日通ってるから気まずいｗ<><>5RtVBaTM
82<>そうだ、京都へ行こうスレの&gt;1</b> ◆4BmFm/dw9A<b><><>2006/06/06(火) 21:18:42<>昨日のVIPのスレを見てソーセージを肴に酒を飲みたくなり<br><br>ヱビス(黒)<br>伊藤ハムのウィンナー<br>カマンベールチーズを<br><br>を取り揃えて呑み喰いしてる僕が来ましたよ、と<br><br><br><br>え〜・・・<br>次回訪洛日が決定しました。<br>やはり18日19日になりました。<br>前述通り鬼ごっこ形式にするつもりです。<br>僕を捕まえたヒトには豪華(？)商品の予定です。<br><br>詳細は追って連絡しまつ ﾉｼ<><>cwG0.Mp2
83<>以下名無しにかわってVIPがお送りします<><>2006/06/06(火) 21:43:19<>18日なら無駄にスーツで拘束されてるｳﾎﾞｧｰ<br>早めに終われたらみつけるよ！るよ！<><>WQyCfGVQ
84<>以下名無しにかわってVIPがお送りします<><>2006/06/06(火) 21:44:25<>なんか口調伝染ってる俺ｗｗｗｗｗ<br>きめぇｗｗｗｗｗｗ<><>WQyCfGVQ
85<>以下名無しにかわってVIPがお送りします<><>2006/06/08(木) 12:48:01<>VIPPERだらけのBBQとかどうだろ？<br>車神に滋賀の近江舞子か枚方の駅から少し歩いた橋の下とかに連れてってもらって<br>炭と網は100均で買えるし、材料は持ち寄りか皆で当日に買うかで<br>馴れ合い大学サークルノリ丸出しだがｗｗｗｗｗｗ<br>もちろん夜は花火なｗｗｗｗｗｗｗ<><>7VmmTO8I
86<>以下名無しにかわってVIPがお送りします<><>2006/06/08(木) 12:49:30<>別に滋賀や大阪出なくても<br>京都でもそんなスポットあるだろｗｗｗｗ<><>0G4W4S.I
87<>以下名無しにかわってVIPがお送りします<><>2006/06/08(木) 12:56:52<><a href="/bbs/read.cgi/computer/30117/1149074684/86" target="_blank">&gt;&gt;86</a><br>いや、キャンプ場とかあるけど、虫多いし<br>鴨川上流とかも今は禁止区域が多くなったりしていい場所ないんよ<br>まだ結構いい場所といえば京阪宇治から西に行った高架下とかあるが<br>他は距離的にも郊外になってしまうし、近江舞子、枚方なら交通面でもいいと思ったんだ<br>あくまで提案だから何処でもいいと思うが<br>多分漏れ行かないしｗｗｗｗｗｗｗｗ<><>7VmmTO8I
88<>以下名無しにかわってVIPがお送りします<><>2006/06/08(木) 13:02:08<>嵐山の方とか、淀川になるとこの河川敷とか行けなかったか？<><>0G4W4S.I
89<>以下名無しにかわってVIPがお送りします<><>2006/06/08(木) 17:12:27<>この前伏見港でやったけどなｗｗｗｗｗｗｗ<><>IVAB.Eg2
90<>以下名無しにかわってVIPがお送りします<><>2006/06/13(火) 18:08:21<>さってと、この前はじめてハルヒ見たので酷い企画思いつきましたよ、と。<br>【朝比奈ミクルの冒険Episode00を大まじめに作る企画】<br>アニメ・涼宮ハルヒの憂鬱第1話「朝比奈ミクルの冒険」で放送された、<br>アニメの中で作られた映画を、台本通り？に作り上げる企画。<br>もちろん実写版です。そして完成した作品はYouTube等で公開。<br>大まじめって事は、キョンの小言や、ハルヒの乱入が無いわけで。<br><br>問題点<br>・朝比奈ミクル役ってヤバくね？<br>・そもそも顔出しOKノーギャラな出演者がそろうか？<br>・てか機材は一切無い。カメラ等提供してくれる人が必要<br>・企画、脚本、演出、撮影は俺がやります（つまり…）<br>・ロケ地はどうなる？衣装もどうなる？音楽どうなる？<br>・もしやるなら殆どコストかからない方向で。<br><br>てな訳で99%実現不可能な企画ですた。<br>まぁ賛同者が居ないことを祈ろうか。<br>そもそもまず双六成功させてからやな(´･ω･`)<><>5BhL1hFA
